sku,name,category,brand,price,price_usd,socket,tdp,score,vram,length_mm,height_mm,watt,memory_type,form_factor,capacity_gb,efficiency,source_site,source_url,item_sku,cpu_socket,mb_socket,mb_form_factor,gpu_length_mm,case_max_gpu_length_mm,case_max_cpu_cooler_height_mm,monitor_resolution,monitor_refresh_hz,storage_interface,storage_form_factor,pcie_version,specs_json
newegg-Memory-947261048135,CORSAIR Vengeance RGB 32GB (2 x 16GB) 288-Pin PC RAM DDR5 6000 (PC5 48000) Desktop Memory Model CMH32GX5M2E6000C36W,memory,CORSAIR,3035,421.53,,0,0,0,0,0,0,DDR5,,32,,newegg,https://www.newegg.com/corsair-vengeance-rgb-32gb-ddr5-6000-cas-latency-cl36-desktop-memory-white/p/N82E16820982058,,,,,0,0,0,,,,,,"{""source"": ""newegg_search"", ""query_keyword"": ""desktop memory ddr5"", ""query_page"": 1, ""feature_map"": {""CAS Latency"": ""CL36"", ""Voltage"": ""1.40V"", ""Multi-channel Kit"": ""Dual Channel Kit"", ""Timing"": ""36-44-44-96"", ""Model #"": ""CMH32GX5M2E6000C36W""}, ""feature_lines_raw"": [""CAS Latency: CL36"", ""Voltage: 1.40V"", ""Multi-channel Kit: Dual Channel Kit"", ""Timing: 36-44-44-96"", ""Model #: CMH32GX5M2E6000C36W""], ""compatibility_params"": {""memory_type"": ""DDR5"", ""capacity_gb"": 32, ""speed_mt_s"": 32, ""module_kit"": ""Dual Channel Kit""}}"
newegg-Memory-952846867207,G.SKILL Trident Z5 RGB Series 32GB (2 x 16GB) 288-Pin PC RAM DDR5 6400 (PC5 51200) Desktop Memory Model F5-6400J3239G16GX2-TZ5RK,memory,G.SKILL,3450,479.17,,0,0,0,0,0,0,DDR5,,32,,newegg,https://www.newegg.com/g-skill-trident-z5-rgb-series-32gb-ddr5-6400-cas-latency-cl32-desktop-memory-black/p/N82E16820374358?Item=N82E16820374358&cm_sp=SP-_-1755267-_-0-_-3-_-20-374-358-_-desktop memory ddr4-_-ddr4|memory-_-12,,,,,0,0,0,,,,,,"{""source"": ""newegg_search"", ""query_keyword"": ""desktop memory ddr4"", ""query_page"": 1, ""feature_map"": {""CAS Latency"": ""CL32"", ""Voltage"": ""1.40V"", ""Multi-channel Kit"": ""Dual Channel Kit"", ""Timing"": ""32-39-39-102"", ""Model #"": ""F5-6400J3239G16GX2-TZ5RK""}, ""feature_lines_raw"": [""CAS Latency: CL32"", ""Voltage: 1.40V"", ""Multi-channel Kit: Dual Channel Kit"", ""Timing: 32-39-39-102"", ""Model #: F5-6400J3239G16GX2-TZ5RK""], ""compatibility_params"": {""memory_type"": ""DDR5"", ""capacity_gb"": 32, ""speed_mt_s"": 5, ""module_kit"": ""Dual Channel Kit""}}"
newegg-Memory-955605011087,G.SKILL Aegis 32GB (2 x 16GB) 288-Pin PC RAM DDR4 2666 (PC4 21300) Desktop Memory Model F4-2666C19D-32GIS,memory,G.SKILL,1929,267.92,,0,0,0,0,0,0,DDR4,,32,,newegg,https://www.newegg.com/g-skill-aegis-32gb-ddr4-2666-cas-latency-cl19-desktop-memory-black-red/p/N82E16820232765,,,,,0,0,0,,,,,,"{""source"": ""newegg_search"", ""query_keyword"": ""desktop memory ddr4"", ""query_page"": 1, ""feature_map"": {""CAS Latency"": ""CL19"", ""Voltage"": ""1.20V"", ""Multi-channel Kit"": ""Dual Channel Kit"", ""Timing"": ""19-19-19-43"", ""Model #"": ""F4-2666C19D-32GIS""}, ""feature_lines_raw"": [""CAS Latency: CL19"", ""Voltage: 1.20V"", ""Multi-channel Kit: Dual Channel Kit"", ""Timing: 19-19-19-43"", ""Model #: F4-2666C19D-32GIS""], ""compatibility_params"": {""memory_type"": ""DDR4"", ""capacity_gb"": 32, ""speed_mt_s"": 32, ""module_kit"": ""Dual Channel Kit""}}"
newegg-Memory-95941876445,Kingston FURY Beast 64GB (2 x 32GB) 288-Pin PC RAM DDR4 3200 (PC4 25600) Desktop Memory Model KF432C16BB2AK2/64,memory,Kingston,4522,628.06,,0,0,0,0,0,0,,,64,,newegg,https://www.newegg.com/kingston-technology-corp-fury-beast-64gb-ddr4-3200-cas-latency-cl16-desktop-memory-midnight-black/p/N82E16820242806,,,,,0,0,0,,,,,,"{""source"": ""newegg_search"", ""query_keyword"": ""desktop memory ddr4"", ""query_page"": 1, ""feature_map"": {""CAS Latency"": ""CL16"", ""Voltage"": ""1.35V"", ""Multi-channel Kit"": ""Dual Channel Kit"", ""Timing"": ""16-18-18"", ""Model #"": ""KF432C16BB2AK2/64""}, ""feature_lines_raw"": [""CAS Latency: CL16"", ""Voltage: 1.35V"", ""Multi-channel Kit: Dual Channel Kit"", ""Timing: 16-18-18"", ""Model #: KF432C16BB2AK2/64""], ""compatibility_params"": {""memory_type"": ""DDR4"", ""capacity_gb"": 64, ""speed_mt_s"": 64, ""module_kit"": ""Dual Channel Kit""}}"
newegg-Memory-961218736199,G.SKILL Trident Z5 RGB Series 32GB (2 x 16GB) 288-Pin PC RAM DDR5 6000 (PC5 48000) Desktop Memory Model F5-6000J3636F16GX2-TZ5RS,memory,G.SKILL,3312,460.00,,0,0,0,0,0,0,DDR5,,32,,newegg,https://www.newegg.com/g-skill-trident-z5-rgb-series-32gb-ddr5-6000-cas-latency-cl36-desktop-memory-silver/p/N82E16820374352?Item=N82E16820374352&cm_sp=SP-_-1755267-_-0-_-2-_-20-374-352-_-desktop memory ddr5-_-ddr5|memory-_-14,,,,,0,0,0,,,,,,"{""source"": ""newegg_search"", ""query_keyword"": ""desktop memory ddr5"", ""query_page"": 1, ""feature_map"": {""CAS Latency"": ""CL36"", ""Voltage"": ""1.35V"", ""Multi-channel Kit"": ""Dual Channel Kit"", ""Timing"": ""36-36-36-96"", ""Model #"": ""F5-6000J3636F16GX2-TZ5RS""}, ""feature_lines_raw"": [""CAS Latency: CL36"", ""Voltage: 1.35V"", ""Multi-channel Kit: Dual Channel Kit"", ""Timing: 36-36-36-96"", ""Model #: F5-6000J3636F16GX2-TZ5RS""], ""compatibility_params"": {""memory_type"": ""DDR5"", ""capacity_gb"": 32, ""speed_mt_s"": 5, ""module_kit"": ""Dual Channel Kit""}}"
newegg-Memory-963927857232,G.SKILL TridentZ RGB Series 32GB (2 x 16GB) 288-Pin PC RAM DDR4 3600 (PC4 28800) Desktop Memory Model F4-3600C16D-32GTZRC,memory,G.SKILL,2136,296.67,,0,0,0,0,0,0,,,32,,newegg,https://www.newegg.com/g-skill-tridentz-rgb-series-32gb-ddr4-3600-cas-latency-cl16-desktop-memory-black/p/N82E16820232906,,,,,0,0,0,,,,,,"{""source"": ""newegg_search"", ""query_keyword"": ""desktop memory ddr4"", ""query_page"": 1, ""feature_map"": {""CAS Latency"": ""CL16"", ""Voltage"": ""1.35V"", ""Multi-channel Kit"": ""Dual Channel Kit"", ""Timing"": ""16-19-19-39"", ""Model #"": ""F4-3600C16D-32GTZRC""}, ""feature_lines_raw"": [""CAS Latency: CL16"", ""Voltage: 1.35V"", ""Multi-channel Kit: Dual Channel Kit"", ""Timing: 16-19-19-39"", ""Model #: F4-3600C16D-32GTZRC""], ""compatibility_params"": {""memory_type"": ""DDR4"", ""capacity_gb"": 32, ""speed_mt_s"": 32, ""module_kit"": ""Dual Channel Kit""}}"
newegg-Memory-970566745958,G.SKILL Flare X Series 64GB (2 x 32GB) 288-Pin PC RAM DDR5 6000 (PC5 48000) Desktop Memory Model F5-6000J3040G32GX2-FX5,memory,G.SKILL,6078,844.17,,0,0,0,0,0,0,,,64,,newegg,https://www.newegg.com/g-skill-flare-x-series-64gb-ddr5-6000-cas-latency-cl30-desktop-memory-black/p/N82E16820374518,,,,,0,0,0,,,,,,"{""source"": ""newegg_search"", ""query_keyword"": ""desktop memory ddr5"", ""query_page"": 1, ""feature_map"": {""CAS Latency"": ""CL30"", ""Voltage"": ""1.40V"", ""Multi-channel Kit"": ""Dual Channel Kit"", ""Timing"": ""30-40-40-96"", ""Model #"": ""F5-6000J3040G32GX2-FX5""}, ""feature_lines_raw"": [""CAS Latency: CL30"", ""Voltage: 1.40V"", ""Multi-channel Kit: Dual Channel Kit"", ""Timing: 30-40-40-96"", ""Model #: F5-6000J3040G32GX2-FX5""], ""compatibility_params"": {""memory_type"": ""DDR5"", ""capacity_gb"": 64, ""speed_mt_s"": 64, ""module_kit"": ""Dual Channel Kit""}}"
newegg-Memory-973883848179,G.SKILL Trident Z5 RGB Series 32GB (2 x 16GB) 288-Pin PC RAM DDR5 7200 (PC5 57600) Desktop Memory Model F5-7200J3445G16GX2-TZ5RK,memory,G.SKILL,3657,507.92,,0,0,0,0,0,0,DDR5,,32,,newegg,https://www.newegg.com/g-skill-trident-z5-rgb-series-32gb-ddr5-7200-cas-latency-cl34-desktop-memory-black/p/N82E16820374436?Item=N82E16820374436&cm_sp=SP-_-1755267-_-0-_-2-_-20-374-436-_-desktop memory ddr5-_-ddr5|memory-_-20,,,,,0,0,0,,,,,,"{""source"": ""newegg_search"", ""query_keyword"": ""desktop memory ddr5"", ""query_page"": 1, ""feature_map"": {""CAS Latency"": ""CL34"", ""Voltage"": ""1.40V"", ""Multi-channel Kit"": ""Dual Channel Kit"", ""Timing"": ""34-45-45-115"", ""Model #"": ""F5-7200J3445G16GX2-TZ5RK""}, ""feature_lines_raw"": [""CAS Latency: CL34"", ""Voltage: 1.40V"", ""Multi-channel Kit: Dual Channel Kit"", ""Timing: 34-45-45-115"", ""Model #: F5-7200J3445G16GX2-TZ5RK""], ""compatibility_params"": {""memory_type"": ""DDR5"", ""capacity_gb"": 32, ""speed_mt_s"": 5, ""module_kit"": ""Dual Channel Kit""}}"
newegg-Memory-987374930433,G.SKILL Aegis 32GB (2 x 16GB) 288-Pin PC RAM DDR4 2666 (PC4 21300) Desktop Memory Model F4-2666C19D-32GIS,memory,G.SKILL,1929,267.92,,0,0,0,0,0,0,DDR4,,32,,newegg,https://www.newegg.com/g-skill-aegis-32gb-ddr4-2666-cas-latency-cl19-desktop-memory-black-red/p/N82E16820232765,,,,,0,0,0,,,,,,"{""source"": ""newegg_search"", ""query_keyword"": ""desktop memory ddr4"", ""query_page"": 1, ""feature_map"": {""CAS Latency"": ""CL19"", ""Voltage"": ""1.20V"", ""Multi-channel Kit"": ""Dual Channel Kit"", ""Timing"": ""19-19-19-43"", ""Model #"": ""F4-2666C19D-32GIS""}, ""feature_lines_raw"": [""CAS Latency: CL19"", ""Voltage: 1.20V"", ""Multi-channel Kit: Dual Channel Kit"", ""Timing: 19-19-19-43"", ""Model #: F4-2666C19D-32GIS""], ""compatibility_params"": {""memory_type"": ""DDR4"", ""capacity_gb"": 32, ""speed_mt_s"": 32, ""module_kit"": ""Dual Channel Kit""}}"
newegg-Memory-992344884769,CORSAIR Vengeance 64GB (2 x 32GB) 288-Pin PC RAM DDR5 5600 (PC5 44800) Desktop Memory Model CMH64GX5M2D5600Z40,memory,CORSAIR,5787,803.75,,0,0,0,0,0,0,DDR5,,64,,newegg,https://www.newegg.com/corsair-vengeance-64gb-2-x-32gb-ddr5-5600-pc5-44800-cas-latency-cl40-desktop-memory-gray/p/N82E16820982303,,,,,0,0,0,,,,,,"{""source"": ""newegg_search"", ""query_keyword"": ""desktop memory ddr5"", ""query_page"": 1, ""feature_map"": {""CAS Latency"": ""CL40"", ""Voltage"": ""1.25V"", ""Multi-channel Kit"": ""Dual Channel Kit"", ""Timing"": ""40-44-44-90"", ""Model #"": ""CMH64GX5M2D5600Z40""}, ""feature_lines_raw"": [""CAS Latency: CL40"", ""Voltage: 1.25V"", ""Multi-channel Kit: Dual Channel Kit"", ""Timing: 40-44-44-90"", ""Model #: CMH64GX5M2D5600Z40""], ""compatibility_params"": {""memory_type"": ""DDR5"", ""capacity_gb"": 64, ""speed_mt_s"": 64, ""module_kit"": ""Dual Channel Kit""}}"
newegg-Motherboard-N82E16813119695,"ASUS TUF GAMING Z890-PLUS WIFI Z890 LGA 1851 ATX motherboard, Intel® Core™ Ultra Series 2 Ready, Advanced AI PC-ready, 16+1+2+1 stages, DDR5, PCIe® 5.0, Thunderbolt™ 4 Type-C®, 4x M.2, Wi-Fi 7, 2.5Gb",motherboard,ASUS,1721,239.03,LGA 1851,0,0,0,0,0,0,DDR5,ATX,0,,newegg,https://www.newegg.com/asus-tuf-gaming-z890-plus-wifi-atx-motherboard-intel-z890-lga-1851/p/N82E16813119695?Item=N82E16813119695,,,LGA 1851,ATX,0,0,0,,,,,,"{""source"": ""newegg_search"", ""query_keyword"": ""motherboard"", ""query_page"": 1, ""feature_map"": {""Memory Standard"": ""DDR5 4400 / DDR5 4800 / DDR5 5000 / DDR5 5200 / DDR5 5400 / DDR5 5600 / DDR5 5800 / DDR5 6000 / DDR5 6200 / DDR5 6400 / DDR5 6600 / DDR5 6800 / DDR5 7000 / DDR5 7200 / DDR5 7400 / DDR5 7600 / DDR5 7800 / DDR5 7900 / DDR5 7950 / DDR5 8000 / DDR5 8200 / DDR5 8266 / DDR5 8400 / DDR5 8600 / DDR5 8666 / DDR5 8800 / DDR5 8933 / DDR5 9000 / DDR5 9066"", ""Number of Memory Slots"": ""4x288pin (DDR5)"", ""Brand"": ""ASUS"", ""CPU Socket Type"": ""LGA 1851"", ""Model #"": ""TUF GAMING Z890-PLUS WIFI"", ""Item #"": ""N82E16813119695"", ""Return Policy"": ""30-Day Return Policy""}, ""feature_lines_raw"": [""Memory Standard: DDR5 4400 / DDR5 4800 / DDR5 5000 / DDR5 5200 / DDR5 5400 / DDR5 5600 / DDR5 5800 / DDR5 6000 / DDR5 6200 / DDR5 6400 / DDR5 6600 / DDR5 6800 / DDR5 7000 / DDR5 7200 / DDR5 7400 / DDR5 7600 / DDR5 7800 / DDR5 7900 / DDR5 7950 / DDR5 8000 / DDR5 8200 / DDR5 8266 / DDR5 8400 / DDR5 8600 / DDR5 8666 / DDR5 8800 / DDR5 8933 / DDR5 9000 / DDR5 9066"", ""Number of Memory Slots: 4x288pin (DDR5)"", ""Brand: ASUS"", ""CPU Socket Type: LGA 1851"", ""Model #: TUF GAMING Z890-PLUS WIFI"", ""Item #: N82E16813119695"", ""Return Policy: 30-Day Return Policy""], ""compatibility_params"": {""socket"": ""LGA 1851"", ""form_factor"": ""ATX"", ""memory_type"": ""DDR5""}}"
newegg-Motherboard-N82E16813119736,"ASUS B650E MAX GAMING WIFI W - AMD B650 AM5, PCIe 5.0, ATX Motherboard, White PCB, DDR5, 3x M.2, Wi-Fi 6E, 2.5Gb LAN, USB 10Gbps Type-C, DisplayPort, HDMI, BIOS FlashBack, Aura Sync, Advanced AI PC",motherboard,ASUS,1099,152.64,AM5,0,0,0,0,0,0,DDR5,ATX,0,,newegg,https://www.newegg.com/asus-b650e-max-gaming-wifi-w-atx-motherboard-amd-b650-am5/p/N82E16813119736?Item=N82E16813119736,,,AM5,ATX,0,0,0,,,,,5.0,"{""source"": ""newegg_search"", ""query_keyword"": ""motherboard"", ""query_page"": 1, ""feature_map"": {""Brand"": ""ASUS"", ""CPU Socket Type"": ""AM5"", ""Chipset"": ""AMD B650"", ""Serial ATA (SATA)"": ""4 x SATA 6Gb/s"", ""Model #"": ""B650E MAX GAMING WIFI White"", ""Item #"": ""N82E16813119736"", ""Return Policy"": ""30-Day Return Policy""}, ""feature_lines_raw"": [""Brand: ASUS"", ""CPU Socket Type: AM5"", ""Chipset: AMD B650"", ""Serial ATA (SATA): 4 x SATA 6Gb/s"", ""Model #: B650E MAX GAMING WIFI White"", ""Item #: N82E16813119736"", ""Return Policy: 30-Day Return Policy""], ""compatibility_params"": {""socket"": ""AM5"", ""chipset"": ""AMD B650"", ""form_factor"": ""ATX"", ""memory_type"": ""DDR5"", ""pcie_version"": ""5.0""}}"
newegg-Motherboard-N82E16813119755,"ASUS ROG STRIX X870E-H GAMING WIFI7 with 16+2+1 power stages, DDR5, WiFi 7, four M.2 slots, PCIe 5.0, dual USB4 ports and USB 10Gbps Type-C",motherboard,ASUS,2413,335.14,AM5,0,0,0,0,0,0,DDR5,ATX,0,,newegg,https://www.newegg.com/asus-rog-strix-x870e-h-gaming-wifi7-atx-motherboard-amd-x870e-am5/p/N82E16813119755?Item=N82E16813119755,,,AM5,ATX,0,0,0,,,,,5.0,"{""source"": ""newegg_search"", ""query_keyword"": ""motherboard"", ""query_page"": 1, ""feature_map"": {""Brand"": ""ASUS"", ""CPU Socket Type"": ""AM5"", ""Chipset"": ""AMD X870E"", ""Form Factor"": ""ATX"", ""Model #"": ""ROG STRIX X870E-H GAMING WIFI7"", ""Item #"": ""N82E16813119755"", ""Return Policy"": ""30-Day Return Policy""}, ""feature_lines_raw"": [""Brand: ASUS"", ""CPU Socket Type: AM5"", ""Chipset: AMD X870E"", ""Form Factor: ATX"", ""Model #: ROG STRIX X870E-H GAMING WIFI7"", ""Item #: N82E16813119755"", ""Return Policy: 30-Day Return Policy""], ""compatibility_params"": {""socket"": ""AM5"", ""chipset"": ""AMD X870E"", ""form_factor"": ""ATX"", ""memory_type"": ""DDR5"", ""pcie_version"": ""5.0""}}"
newegg-Motherboard-N82E16813144671,MSI Z890 GAMING PLUS WIFI LGA 1851 ATX Motherboard,motherboard,MSI,1445,200.69,,0,0,0,0,0,0,DDR5,ATX,0,,newegg,https://www.newegg.com/msi-z890-gaming-plus-wifi-atx-motherboard-intel-z890-lga-1851/p/N82E16813144671?Item=N82E16813144671,,,,ATX,0,0,0,,,,,,"{""source"": ""newegg_search"", ""query_keyword"": ""motherboard"", ""query_page"": 1, ""feature_map"": {""Memory Standard"": ""DDR5 4800 / DDR5 5000 / DDR5 5200 / DDR5 5400 / DDR5 5600 / DDR5 5800 / DDR5 6000 / DDR5 6200 / DDR5 6400 / DDR5 6600 / DDR5 6800 / DDR5 7000 / DDR5 7200 / DDR5 7400 / DDR5 7600 / DDR5 7800 / DDR5 7900 / DDR5 7950 / DDR5 8000 / DDR5 8200 / DDR5 8266 / DDR5 8400 / DDR5 8600 / DDR5 8666 / DDR5 8800 / DDR5 8933 / DDR5 9000 / DDR5 9066 / DDR5 9200"", ""Number of Memory Slots"": ""4x288pin (DDR5)"", ""Audio Chipset"": ""Realtek ALC897"", ""Brand"": ""MSI"", ""Model #"": ""Z890 GAMING PLUS WIFI"", ""Item #"": ""N82E16813144671"", ""Return Policy"": ""30-Day Return Policy""}, ""feature_lines_raw"": [""Memory Standard: DDR5 4800 / DDR5 5000 / DDR5 5200 / DDR5 5400 / DDR5 5600 / DDR5 5800 / DDR5 6000 / DDR5 6200 / DDR5 6400 / DDR5 6600 / DDR5 6800 / DDR5 7000 / DDR5 7200 / DDR5 7400 / DDR5 7600 / DDR5 7800 / DDR5 7900 / DDR5 7950 / DDR5 8000 / DDR5 8200 / DDR5 8266 / DDR5 8400 / DDR5 8600 / DDR5 8666 / DDR5 8800 / DDR5 8933 / DDR5 9000 / DDR5 9066 / DDR5 9200"", ""Number of Memory Slots: 4x288pin (DDR5)"", ""Audio Chipset: Realtek ALC897"", ""Brand: MSI"", ""Model #: Z890 GAMING PLUS WIFI"", ""Item #: N82E16813144671"", ""Return Policy: 30-Day Return Policy""], ""compatibility_params"": {""form_factor"": ""ATX"", ""memory_type"": ""DDR5""}}"
newegg-Motherboard-N82E16813144699,MSI MAG MAG X870E TOMAHAWK WIFI AM5 AMD X870E SATA 6Gb/s M.2 DDR5 Wi-Fi 7 5G LAN ATX Motherboards,motherboard,MSI,2275,315.97,AM5,0,0,0,0,0,0,DDR5,ATX,0,,newegg,https://www.newegg.com/msi-mag-x870e-tomahawk-wifi-atx-motherboards-amd-amd-x870e-am5/p/N82E16813144699?Item=N82E16813144699,,,AM5,ATX,0,0,0,,,,,,"{""source"": ""newegg_search"", ""query_keyword"": ""motherboard"", ""query_page"": 1, ""feature_map"": {""Brand"": ""MSI"", ""CPU Socket Type"": ""AM5"", ""Chipset"": ""AMD X870E"", ""Serial ATA (SATA)"": ""4 x SATA 6Gb/s"", ""Model #"": ""MAG X870E TOMAHAWK WIFI"", ""Item #"": ""N82E16813144699"", ""Return Policy"": ""30-Day Return Policy""}, ""feature_lines_raw"": [""Brand: MSI"", ""CPU Socket Type: AM5"", ""Chipset: AMD X870E"", ""Serial ATA (SATA): 4 x SATA 6Gb/s"", ""Model #: MAG X870E TOMAHAWK WIFI"", ""Item #: N82E16813144699"", ""Return Policy: 30-Day Return Policy""], ""compatibility_params"": {""socket"": ""AM5"", ""chipset"": ""AMD X870E"", ""form_factor"": ""ATX"", ""memory_type"": ""DDR5""}}"
newegg-Motherboard-N82E16813145502,"GIGABYTE B650M GAMING PLUS WIFI AM5 LGA 1718 AMD B650 M-ATX, DDR5, PCIe 4.0 M.2, PCIe 4.0, USB 3.2 Gen 1 Type-C, Wi-Fi 6E, 2.5GbE LAN",motherboard,GIGABYTE,753,104.58,AM5,0,0,0,0,0,0,DDR5,ATX,0,,newegg,https://www.newegg.com/gigabyte-b650m-gaming-plus-wifi-micro-atx-motherboard-amd-b650-am5/p/N82E16813145502?Item=N82E16813145502,,,AM5,ATX,0,0,0,,,,,4.0,"{""source"": ""newegg_search"", ""query_keyword"": ""motherboard"", ""query_page"": 1, ""feature_map"": {""Brand"": ""GIGABYTE"", ""CPU Socket Type"": ""AM5"", ""Chipset"": ""AMD B650"", ""Serial ATA (SATA)"": ""4 x SATA 6Gb/s"", ""Model #"": ""B650M GAMING PLUS WIFI"", ""Item #"": ""N82E16813145502"", ""Return Policy"": ""30-Day Return Policy""}, ""feature_lines_raw"": [""Brand: GIGABYTE"", ""CPU Socket Type: AM5"", ""Chipset: AMD B650"", ""Serial ATA (SATA): 4 x SATA 6Gb/s"", ""Model #: B650M GAMING PLUS WIFI"", ""Item #: N82E16813145502"", ""Return Policy: 30-Day Return Policy""], ""compatibility_params"": {""socket"": ""AM5"", ""chipset"": ""AMD B650"", ""form_factor"": ""ATX"", ""memory_type"": ""DDR5"", ""pcie_version"": ""4.0""}}"
newegg-Motherboard-N82E16813145519,"GIGABYTE X870 AORUS ELITE WIFI7 AM5 LGA 1718, ATX, DDR5, 4x M.2, PCIe 5.0, USB4, Wi-Fi 7, 2.5GbE LAN, EZ-Latch, 5-Year Warranty",motherboard,GIGABYTE,1514,210.28,AM5,0,0,0,0,0,0,DDR5,ATX,0,,newegg,https://www.newegg.com/gigabyte-x870-aorus-elite-wifi7-atx-motherboard-amd-x870-am5/p/N82E16813145519?Item=N82E16813145519,,,AM5,ATX,0,0,0,,,,,5.0,"{""source"": ""newegg_search"", ""query_keyword"": ""motherboard"", ""query_page"": 1, ""feature_map"": {""Brand"": ""GIGABYTE"", ""CPU Socket Type"": ""AM5"", ""Chipset"": ""AMD X870"", ""Serial ATA (SATA)"": ""4 x SATA 6Gb/s"", ""Model #"": ""X870 AORUS ELITE WIFI7"", ""Item #"": ""N82E16813145519"", ""Return Policy"": ""30-Day Return Policy""}, ""feature_lines_raw"": [""Brand: GIGABYTE"", ""CPU Socket Type: AM5"", ""Chipset: AMD X870"", ""Serial ATA (SATA): 4 x SATA 6Gb/s"", ""Model #: X870 AORUS ELITE WIFI7"", ""Item #: N82E16813145519"", ""Return Policy: 30-Day Return Policy""], ""compatibility_params"": {""socket"": ""AM5"", ""chipset"": ""AMD X870"", ""form_factor"": ""ATX"", ""memory_type"": ""DDR5"", ""pcie_version"": ""5.0""}}"
newegg-Motherboard-N82E16813145527,"GIGABYTE Z890 AORUS ELITE WIFI7 Ultra Core (Series 2) LGA 1851, ATX, DDR5, 4x M.2, PCIe 5.0, Thunderbolt 4, WIFI7, 2.5GbE LAN, EZ-Latch",motherboard,GIGABYTE,1376,191.11,LGA 1851,0,0,0,0,0,0,DDR5,ATX,0,,newegg,https://www.newegg.com/gigabyte-z890-aorus-elite-wifi7-atx-motherboards-intel-intel-z890-lga-1851/p/N82E16813145527?Item=N82E16813145527,,,LGA 1851,ATX,0,0,0,,,,,5.0,"{""source"": ""newegg_search"", ""query_keyword"": ""motherboard"", ""query_page"": 1, ""feature_map"": {""Memory Standard"": ""DDR5 5600 / DDR5 5800 / DDR5 6000 / DDR5 6200 / DDR5 6400 / DDR5 6600 / DDR5 6800 / DDR5 7000 / DDR5 7200 / DDR5 7400 / DDR5 7600 / DDR5 7800 / DDR5 7900 / DDR5 7950 / DDR5 8000 / DDR5 8200 / DDR5 8266 / DDR5 8400 / DDR5 8600 / DDR5 8800 / DDR5 8933 / DDR5 9066 / DDR5 9200"", ""Number of Memory Slots"": ""4x288pin (DDR5)"", ""Brand"": ""GIGABYTE"", ""CPU Socket Type"": ""LGA 1851"", ""Model #"": ""Z890 AORUS ELITE WIFI7"", ""Item #"": ""N82E16813145527"", ""Return Policy"": ""30-Day Return Policy""}, ""feature_lines_raw"": [""Memory Standard: DDR5 5600 / DDR5 5800 / DDR5 6000 / DDR5 6200 / DDR5 6400 / DDR5 6600 / DDR5 6800 / DDR5 7000 / DDR5 7200 / DDR5 7400 / DDR5 7600 / DDR5 7800 / DDR5 7900 / DDR5 7950 / DDR5 8000 / DDR5 8200 / DDR5 8266 / DDR5 8400 / DDR5 8600 / DDR5 8800 / DDR5 8933 / DDR5 9066 / DDR5 9200"", ""Number of Memory Slots: 4x288pin (DDR5)"", ""Brand: GIGABYTE"", ""CPU Socket Type: LGA 1851"", ""Model #: Z890 AORUS ELITE WIFI7"", ""Item #: N82E16813145527"", ""Return Policy: 30-Day Return Policy""], ""compatibility_params"": {""socket"": ""LGA 1851"", ""form_factor"": ""ATX"", ""memory_type"": ""DDR5"", ""pcie_version"": ""5.0""}}"
newegg-Motherboard-N82E16813162131,ASRock B650M Pro RS WiFi AM5 Micro ATX Motherboard,motherboard,ASRock,892,123.89,AM5,0,0,0,0,0,0,,ATX,0,,newegg,https://www.newegg.com/asrock-b650m-pro-rs-wifi-micro-atx-motherboard-amd-b650-am5/p/N82E16813162131?Item=N82E16813162131,,,AM5,ATX,0,0,0,,,,,,"{""source"": ""newegg_search"", ""query_keyword"": ""motherboard"", ""query_page"": 1, ""feature_map"": {""Brand"": ""ASRock"", ""CPU Socket Type"": ""AM5"", ""Chipset"": ""AMD B650"", ""Serial ATA (SATA)"": ""4 x SATA 6Gb/s"", ""Model #"": ""B650M Pro RS WiFi"", ""Item #"": ""N82E16813162131"", ""Return Policy"": ""30-Day Return Policy""}, ""feature_lines_raw"": [""Brand: ASRock"", ""CPU Socket Type: AM5"", ""Chipset: AMD B650"", ""Serial ATA (SATA): 4 x SATA 6Gb/s"", ""Model #: B650M Pro RS WiFi"", ""Item #: N82E16813162131"", ""Return Policy: 30-Day Return Policy""], ""compatibility_params"": {""socket"": ""AM5"", ""chipset"": ""AMD B650"", ""form_factor"": ""ATX""}}"
newegg-Motherboard-N82E16813162163,ASRock X870E NOVA WIFI AM5 ATX Motherboard,motherboard,ASRock,1790,248.61,AM5,0,0,0,0,0,0,,ATX,0,,newegg,https://www.newegg.com/asrock-x870e-nova-wifi-atx-motherboard-amd-x870e-am5/p/N82E16813162163?Item=N82E16813162163,,,AM5,ATX,0,0,0,,,,,,"{""source"": ""newegg_search"", ""query_keyword"": ""motherboard"", ""query_page"": 1, ""feature_map"": {""Brand"": ""ASRock"", ""CPU Socket Type"": ""AM5"", ""Chipset"": ""AMD X870E"", ""Serial ATA (SATA)"": ""4 x SATA 6Gb/s"", ""Model #"": ""X870E Nova WiFi"", ""Item #"": ""N82E16813162163"", ""Return Policy"": ""30-Day Return Policy""}, ""feature_lines_raw"": [""Brand: ASRock"", ""CPU Socket Type: AM5"", ""Chipset: AMD X870E"", ""Serial ATA (SATA): 4 x SATA 6Gb/s"", ""Model #: X870E Nova WiFi"", ""Item #: N82E16813162163"", ""Return Policy: 30-Day Return Policy""], ""compatibility_params"": {""socket"": ""AM5"", ""chipset"": ""AMD X870E"", ""form_factor"": ""ATX""}}"
